,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
24,"[40, 40]",0.0001,0.001,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5559084338198998,0.5509726818401528,0.6284688389116853,0.5490031069233678,0.7375726071632505,0.0,0.0
25,"[40, 40]",0.0001,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5525262675410761,0.5538516726366651,0.5855877167894442,0.5626562439644497,0.630666401745615,0.0,0.0
26,"[40, 40]",0.0001,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5372858049502856,0.5364198699260374,0.5840930243250212,0.5388689800334904,0.6470376277393821,0.0,0.0
27,"[40, 40]",0.0001,0.001,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5492322473732459,0.5443016751452034,0.6170463669412839,0.5433974455917929,0.7145069335925263,0.0,0.0
28,"[40, 40]",0.0001,0.001,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5197896833791693,0.5179487284951417,0.567465796004112,0.524625123524512,0.6216777915608325,0.0,0.0
29,"[40, 40]",0.0001,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5135542274874833,0.5164111415925966,0.49743033621752286,0.5350923266012604,0.4863520013174452,0.0,0.0
30,"[40, 40]",0.0001,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5530798251181158,0.5496456106598682,0.583877079703657,0.5520145072954555,0.6416141747082735,0.0,0.0
31,"[40, 40]",0.0001,0.001,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5180214723926381,0.5182156735024991,0.5335208930289701,0.5291502279768776,0.5394820077435708,0.0,0.0
32,"[10, 10]",0.01,0.01,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5400580001410338,0.5420091953849381,0.5508686216842854,0.5582600898165622,0.5601967754811987,0.0,0.0
33,"[10, 10]",0.01,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5599984133700021,0.5594306069021331,0.6012593387170506,0.5626593495203422,0.655208920679415,0.0,0.0
34,"[10, 10]",0.01,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5375061702277696,0.5343402838021736,0.5649981535681066,0.5409608149453677,0.6002182913666168,0.0,0.0
35,"[10, 10]",0.01,0.01,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5506919469712996,0.5496080317292495,0.5480334554360312,0.5605361011330979,0.5442947103500001,0.0,0.0
36,"[10, 10]",0.01,0.01,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5339256751992103,0.5320095521812738,0.5693675320636629,0.5386284477396779,0.6072086271182495,0.0,0.0
37,"[10, 10]",0.01,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5404916790071221,0.539396456942346,0.54757003882272,0.5462948858021626,0.5913859488022168,0.0,0.0
38,"[10, 10]",0.01,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.566331711444891,0.5640062726310593,0.6082547993611072,0.5639584806220255,0.6611576512958756,0.0,0.0
39,"[10, 10]",0.01,0.01,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5709188350609972,0.5704920033291666,0.5703780993564894,0.5896785198394173,0.5619693300182401,0.0,0.0
40,"[10, 10]",0.01,0.001,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5324562795289471,0.528065933820798,0.5778908577096009,0.535806931817213,0.6379677512319724,0.0,0.0
41,"[10, 10]",0.01,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5353509978139765,0.5333803674202228,0.5755446438558283,0.5392423152575301,0.6195267400211579,0.0,0.0
42,"[10, 10]",0.01,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.528476482617587,0.5243971082924261,0.5742073146414015,0.5320192404351168,0.6429002948141703,0.0,0.0
43,"[10, 10]",0.01,0.001,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5242639799732036,0.5218598420335729,0.5781796114527207,0.5255934465955151,0.6557964905120673,0.0,0.0
44,"[10, 10]",0.01,0.001,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5046250264438333,0.5027295875171137,0.5064543263772474,0.5172753868040604,0.5050214174350273,0.0,0.0
45,"[10, 10]",0.01,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5334382272054157,0.5342815464320549,0.5460142000127661,0.5462437059576696,0.5522435054067164,0.0,0.0
46,"[10, 10]",0.01,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5350865594809957,0.5336975883451008,0.5131523608725439,0.5538143829838036,0.4865478280948775,0.0,0.0
47,"[10, 10]",0.01,0.001,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5090041252379944,0.5122750905014917,0.4872541717050257,0.5208393219564063,0.46797435635819473,0.0,0.0
48,"[10, 10]",0.0001,0.01,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5417063324166137,0.5436564176630927,0.5634498956145161,0.5519705490497409,0.5997178948800427,0.0,0.0
49,"[10, 10]",0.0001,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5442264297299203,0.5434877009322915,0.5550224208777076,0.5475884586409536,0.6083313195753387,0.0,0.0
50,"[10, 10]",0.0001,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5440281009801848,0.5441366420548854,0.588659859904684,0.5482001809229251,0.6611451212461313,0.0,0.0
51,"[10, 10]",0.0001,0.01,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5293923207108102,0.5286824949378517,0.5127553504027498,0.535953586482193,0.5007350664182137,0.0,0.0
52,"[10, 10]",0.0001,0.01,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5523940483745857,0.5493560954957852,0.5592240462841239,0.5563669231562721,0.5936444007682711,0.0,0.0
53,"[10, 10]",0.0001,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5524945349411183,0.5530697762712152,0.536993434990472,0.5644319201250528,0.546835088435301,0.0,0.0
54,"[10, 10]",0.0001,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5185406529863903,0.5197517493522987,0.539073494298802,0.5313323548597522,0.555711823175938,0.0,0.0
55,"[10, 10]",0.0001,0.01,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5207839715111768,0.5203699250982314,0.5468190222886721,0.530675739116422,0.5808577535052815,0.0,0.0
56,"[10, 10]",0.0001,0.001,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.527803046329596,0.5276285505508309,0.5902088314031333,0.5297340272502025,0.6910828110987601,0.0,0.0
57,"[10, 10]",0.0001,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5280234116070799,0.5280443444570341,0.5606389674150338,0.5345808294226974,0.5962195049914347,0.0,0.0
58,"[10, 10]",0.0001,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5260224948875256,0.5244462605701835,0.5236784155928215,0.5324130929355342,0.5550067393767554,0.0,0.0
59,"[10, 10]",0.0001,0.001,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5483040688244836,0.5483753009056173,0.5477459394638987,0.5632106716517863,0.5511031813796301,0.0,0.0
60,"[10, 10]",0.0001,0.001,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5512552006205487,0.5482474015874973,0.5791214137786921,0.5517627548829596,0.6208487497695366,0.0,0.0
61,"[10, 10]",0.0001,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5378270220717861,0.5369093301345165,0.5765529631538244,0.5439314969712555,0.6396647674691268,0.0,0.0
62,"[10, 10]",0.0001,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5290838093223327,0.5293204225673606,0.5245345439948185,0.5366537135116374,0.5210520050764602,0.0,0.0
63,"[10, 10]",0.0001,0.001,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5517206120865946,0.5524354307460969,0.5817441212907803,0.5654988085841341,0.6370733741812955,0.0,0.0
64,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5110561667019251,0.5101107519214368,0.534133251611886,0.5204870978223534,0.5646619482079345,0.0,0.0
65,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5095991114872012,0.5146047460202552,0.49831211346293475,0.5278229161275143,0.5065845411406283,0.0,0.0
66,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5149478175022918,0.513819890668554,0.5725762447698963,0.5234134444193075,0.6632013024091706,0.0,0.0
67,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5227628517029829,0.52062121097509,0.5916231425982517,0.5255585509396481,0.6985737223376777,0.0,0.0
68,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5755817643325576,0.5731039914050562,0.6142873884189206,0.576186359668564,0.6716952441301192,0.0,0.0
69,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5480396304915027,0.5445612707898028,0.5968193797175311,0.5473279286271786,0.6653935241122907,0.0,0.0
70,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.554382624638601,0.5522706996821505,0.5665469816227525,0.5614141950920696,0.576902643303494,0.0,0.0
71,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5537188844228192,0.5516375547022603,0.569907480272158,0.5611175469732766,0.6009629343228492,0.0,0.0
72,"[10, 15, 10]",0.01,0.001,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5136644101262252,0.5116169161205248,0.5262647869834266,0.5256193123210677,0.5350099434894757,0.0,0.0
73,"[10, 15, 10]",0.01,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5238673224737325,0.5206790350304409,0.5675132286142518,0.5279937390608052,0.624252537782575,0.0,0.0
74,"[10, 15, 10]",0.01,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5240559551512588,0.5206502123612606,0.5832837161721841,0.5276015240007347,0.6551800120646479,0.0,0.0
75,"[10, 15, 10]",0.01,0.001,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5230713630914605,0.5214921778969616,0.5396594408746118,0.5325801121482184,0.548102860968358,0.0,0.0
76,"[10, 15, 10]",0.01,0.001,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5431316550313801,0.5381205037082457,0.586112842438638,0.5426647641215637,0.6452563916678749,0.0,0.0
77,"[10, 15, 10]",0.01,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5562416261194556,0.5563372473877506,0.5826014594046468,0.5614196417181492,0.6177649255267543,0.0,0.0
78,"[10, 15, 10]",0.01,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5517206120865948,0.5483223534350689,0.574076394295117,0.5554461392917446,0.6027470344057265,0.0,0.0
79,"[10, 15, 10]",0.01,0.001,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5307982511811579,0.5295851763344182,0.5984431412792158,0.5346353337801487,0.689230601245487,0.0,0.0
80,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5294390381496369,0.5274308862604019,0.543273108659622,0.5401859348978977,0.5854050875581975,0.0,0.0
81,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5108578379521895,0.5124585652875131,0.5608929935739069,0.522403680945976,0.6294786425302108,0.0,0.0
