,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
24,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8884876535804851,0.803305104316458,0.7360807622032103,0.9075329914043818,0.6292350914606575,0.0,0.0
25,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8493867324613218,0.7237770787298011,0.6092621658500927,0.8922390713348269,0.46794850127670473,0.0,0.0
26,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8790958431099746,0.788603176582459,0.7149907274748695,0.882638824618233,0.6050895547797916,0.0,0.0
27,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9431650152263735,0.9159385496618275,0.8841437456319042,0.9130749775037643,0.8610644073728349,0.0,0.0
28,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9633502605552067,0.9487385963751954,0.9270462756219094,0.9362203214888278,0.9192184255252039,0.0,0.0
29,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9656132022287329,0.9485306144248458,0.930909820192751,0.9487597005024819,0.9138237630790211,0.0,0.0
30,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8645938119849859,0.752995201198652,0.6600074338956563,0.8976602713811719,0.5268200516843999,0.0,0.0
31,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8813287293327108,0.809144104239867,0.7387867371893571,0.8367448804745026,0.662417108315534,0.0,0.0
32,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.850783419617571,0.735877140932527,0.6209086370588254,0.8419365129173488,0.5029626161413934,0.0,0.0
33,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9617320246107331,0.9441634938013397,0.9231210525392797,0.9382488183462938,0.9085732460078774,0.0,0.0
34,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9535512751241029,0.9307309362641207,0.9054201823950617,0.9288968456520917,0.8842794215407768,0.0,0.0
35,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9623000980965392,0.9397583516267425,0.9233798719138685,0.9552750833456674,0.893779837990335,0.0,0.0
