,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
24,"[20, 20]",0.0001,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5521081304495029,0.5476089578995074,0.595106641972086,0.5620228427692703,0.6363534867480832,0.0,0.0
25,"[20, 20]",0.0001,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5293098065769977,0.5238564496233352,0.5921665611579827,0.5392719678960429,0.6637983391157454,0.0,0.0
26,"[20, 20]",0.0001,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5327420865412942,0.5363078721316406,0.5291607352347076,0.5609547011473159,0.5153613521793793,0.0,0.0
27,"[20, 20]",0.0001,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5469689441539997,0.5433961892004474,0.5745904677133223,0.5573966310254181,0.6045005871291518,0.0,0.0
28,"[20, 20]",0.0001,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5491454475902369,0.5433734509821158,0.6043314862187029,0.553193832647069,0.6684626705217824,0.0,0.0
29,"[20, 20]",0.0001,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5392601647107449,0.5370508673716147,0.5736480438458743,0.5517520965347052,0.6002340289533338,0.0,0.0
30,"[20, 20]",0.0001,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5300783980934709,0.5285481029692207,0.5510342135193402,0.5484450331544334,0.5588441500720769,0.0,0.0
31,"[20, 20]",0.0001,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5366316520760325,0.5352389065333671,0.5770308176538426,0.5523449633699634,0.6169207843476175,0.0,0.0
32,"[15, 10]",0.01,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5308997533296106,0.5279664079247548,0.5793250515914716,0.5429673984726806,0.6270006627563772,0.0,0.0
33,"[15, 10]",0.01,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.515264983797141,0.5095534422510163,0.5989835490312094,0.5259529874097143,0.7061721723295846,0.0,0.0
34,"[15, 10]",0.01,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5356168298677829,0.5331839782530803,0.5505518505773737,0.5518598557595497,0.5509759262401296,0.0,0.0
35,"[15, 10]",0.01,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5293335502508475,0.5298666481358815,0.5488240249331353,0.546603204618149,0.5699567176642695,0.0,0.0
36,"[15, 10]",0.01,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5254554168553702,0.5179843537296531,0.5855662037440619,0.5328723921952259,0.6554888859013782,0.0,0.0
37,"[15, 10]",0.01,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.547931002642583,0.5464206082665837,0.5891285612545467,0.561066336561916,0.6318085683708556,0.0,0.0
38,"[15, 10]",0.01,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5155173702562118,0.5104743833487573,0.5548154317454592,0.5275032010308143,0.5915394383623671,0.0,0.0
39,"[15, 10]",0.01,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5404332780779936,0.5382232591196757,0.5705830818838012,0.5562580239655317,0.5954517202059375,0.0,0.0
40,"[15, 10]",0.0001,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5265643343636915,0.5167563631762454,0.6078097053922822,0.5318570132303917,0.7116693988684221,0.0,0.0
41,"[15, 10]",0.0001,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.528975636352444,0.5240608231656216,0.6016115492000813,0.5387067896895986,0.6910879634343656,0.0,0.0
42,"[15, 10]",0.0001,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5298145794951392,0.5273492323852644,0.5799353159877979,0.5424031433297258,0.6343330456915512,0.0,0.0
43,"[15, 10]",0.0001,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5396822744680757,0.5381054150147463,0.5415819671508222,0.563338184506951,0.5486229118032779,0.0,0.0
44,"[15, 10]",0.0001,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5457193233932348,0.5434630572253587,0.5857627498818264,0.5639887131997208,0.6297469110114846,0.0,0.0
