,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
0,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,400,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7522800597582672,0.7522453110390233,0.7759689980772876,0.7087763782832804,0.8587696472030458,0.0,0.0
1,"[10, 15, 10]",0.01,0.01,True,True,100,0.95,500,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7541056923645391,0.7538908922249197,0.7726428382614738,0.7186426883383462,0.8394185851931363,0.0,0.0
2,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,400,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8231818739671091,0.8231556674233766,0.8319602053597451,0.7931036078020445,0.8757713942771852,0.0,0.0
3,"[10, 15, 10]",0.01,0.01,False,True,100,0.95,500,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8209651920451735,0.8210046685842481,0.8293151145670162,0.7922786502680452,0.8704695977774589,0.0,0.0
4,"[10, 15, 10]",0.01,0.001,True,True,100,0.95,400,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.6324638757652907,0.6325813111148223,0.5739822083523338,0.6787144423891276,0.5038659490200229,0.0,0.0
5,"[10, 15, 10]",0.01,0.001,True,True,100,0.95,500,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.6387172971166363,0.6384677533618216,0.5875038551696308,0.6796304044263787,0.5298215962752246,0.0,0.0
6,"[10, 15, 10]",0.01,0.001,False,True,100,0.95,400,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7136566148547235,0.7135787101394331,0.719382412546297,0.7049058693076736,0.7356810240143836,0.0,0.0
7,"[10, 15, 10]",0.01,0.001,False,True,100,0.95,500,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7145232927344767,0.7143826371626943,0.710668558547845,0.7184785698437829,0.703373570791223,0.0,0.0
8,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,400,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7687902101642446,0.7683431463727528,0.787756840879828,0.7289091499172586,0.8586592282369863,0.0,0.0
9,"[10, 15, 10]",0.0001,0.01,True,True,100,0.95,500,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7766092154779459,0.7765867600953825,0.795594295143444,0.7332102385364374,0.8698357405598104,0.0,0.0
10,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,400,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8304370207690825,0.8303560675951417,0.8378723932521899,0.8022577500843185,0.8776297081993494,0.0,0.0
11,"[10, 15, 10]",0.0001,0.01,False,True,100,0.95,500,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8346957359172864,0.834766314204835,0.8420448233552577,0.8061466495185001,0.8815356360391572,0.0,0.0
12,"[10, 15, 10]",0.0001,0.001,True,True,100,0.95,400,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.6236018175765412,0.6225526724800228,0.5591495365420294,0.6674814163568178,0.4968688463448073,0.0,0.0
13,"[10, 15, 10]",0.0001,0.001,True,True,100,0.95,500,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.6705168682585287,0.6710205893937752,0.640169903227201,0.7017366566768725,0.5981786819021425,0.0,0.0
14,"[10, 15, 10]",0.0001,0.001,False,True,100,0.95,400,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7054033933013348,0.705209173998641,0.7002672997783842,0.7105125319073564,0.6923385289401807,0.0,0.0
15,"[10, 15, 10]",0.0001,0.001,False,True,100,0.95,500,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7144427603851781,0.7143420768038231,0.7211847451582194,0.7037331961050193,0.7398439759020258,0.0,0.0
